File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
36152,matvec,25,Ap,-2980794.5306753414,-65535.0,9.007074883759438,SDC,4,57,564
17911,daxpby,40,y,8899.363216174948,255.0,60.46721052002147,SDC,2,56,279
16952,dot_r2,48,sum,91331668.3787007,65535.0,184793.67823244355,SDC,2,57,264
42362,matvec,25,Ap,-0.7790725385300208,1.0,0.0021084059861898,Masked,5,59,661
19766,matvec,25,Ap,20134.660706433027,15.0,33.140726189275554,SDC,2,55,308
14526,matvec,25,Ap,-20178.920728021498,1.0,0.3301982652309019,SDC,1,63,226
30136,daxpby,40,y,-1.9758186778509603,0.9999847412109375,3.477474097e-07,Masked,3,57,470
49846,matvec,25,Ap,0.7349383145219953,14.999999999999996,3.477474097e-07,Masked,6,55,778
30899,dot_r2,48,sum,0.03125,0.35510632141502146,0.00032776305854799996,Masked,4,52,482
1520,readA,167,A,0.5,0.040481994823162504,0.005143656101126,Masked,0,49,23
42173,matvec,25,Ap,0.7438068681795762,-1.0,0.0016199615521300002,Masked,5,62,658
35444,matvec,25,Ap,-2.4401561676541723,0.5,0.0067023054089146,Masked,4,53,553
5876,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,53,91
23417,daxpby,40,y,-24677174272.07561,-4294967295.0,24677174164.942062,SDC,2,58,365
46519,matvec,25,Ap,0.0778264588097234,-0.9960937500000003,3.477474097e-07,Masked,6,56,726
21951,matvec,25,Ap,544.8923214952529,-2.0,0.0369939385778501,Masked,2,64,342
36729,solve_cg,90,p_ap_dot,1564711242993.196,4294967295.0,0.3564097662134467,SDC,4,58,573
6511,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,48,101
16059,daxpby,40,y,-1.7044153884046875,1.0,3.477474097e-07,Masked,1,60,250
45821,daxpby,40,y,0.0042356306767927,-1.0,3.477474097e-07,Masked,6,62,715
14333,matvec,25,Ap,1.153297937280576e+158,1.3407807929942597e+154,2662.972188099842,SDC,1,62,223
17661,daxpby,40,y,3.695111968758471e+155,1.3407807929942597e+154,61.554241929841226,SDC,2,62,275
21881,matvec,25,Ap,-1364940145478.5645,-4294967295.0000005,32.83830843699081,SDC,2,58,341
51838,daxpby,40,y,-3.7613175862448763e+304,-inf,3.477474097e-07,Masked,6,63,809
43765,solve_cg,90,p_ap_dot,19.166995303070525,3.0,0.0322661339678243,Masked,5,54,683
19068,matvec,25,Ap,-2.2008584480683532e+79,-1.157920892373162e+77,85.54064513218799,SDC,2,61,297
18165,matvec,25,Ap,-4316.830479910481,-3.0,3.9096803413781367,SDC,2,54,283
25016,solve_cg,87,normr,912588.6556978008,65535.0,3.477474097e-07,Masked,3,57,390
