File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit,DI
494920,FFT1DOnce,871,tau_r,-3.814697265625e-06,3.1363776930216396e-06,8.53e-14,Masked,33,30932
193928,FFT1DOnce,875,x2,3.814697265625e-06,3.2385426142640136e-06,2.274e-13,Masked,33,12120
466161,FFT1DOnce,870,x_c,2.2737367544323206e-13,8.139551790155687e-15,8.53e-14,Masked,5,29135
42687,FFT1DOnce,874,x_c,2.723696620720647e+306,1.7976931348623145e+308,nan,DUE,61,2667
428476,FFT1DOnce,870,x_c,2.0,-0.12586422216728138,5.68e-14,Masked,49,26779
458860,FFT1DOnce,877,x1,8.0,-0.1263061673760755,8.53e-14,Masked,49,28678
211407,FFT1DOnce,875,x2,nan,nan,nan,DUE,61,13212
437479,FFT1DOnce,873,x_r,2.384185791015625e-07,1.6107768318145547e-07,8.53e-14,Masked,29,27342
116960,FFT1DOnce,873,x_r,0.0,0.0,8.53e-14,Masked,1,7310
406746,Transpose,804,dest,0.0078125,0.000526148361313113,1.137e-13,Masked,41,25421
384045,FFT1DOnce,877,x1,-122.97462184376022,-15.0,1.99e-13,Masked,53,24002
287519,FFT1DOnce,868,omega_c,2.0,0,1.705e-13,Masked,61,17969
405355,Transpose,803,dest,0.0625,-0.01007019443541735,0.0,Masked,45,25334
163547,FFT1DOnce,872,tau_c,0.03125,0.009382305606587916,4.263e-13,Masked,45,10221
58372,FFT1DOnce,871,tau_r,-2.9103830456733704e-11,3.6691824343351135e-11,2.9047e-11,Masked,17,3648
143035,Transpose,804,dest,0.015625,-0.007854455071617788,0.0,Masked,45,8939
233273,FFT1DOnce,874,x_c,-6.103515625e-05,4.662564966695683e-05,5.68e-14,Masked,37,14579
367298,FFT1DOnce,875,x2,1.1368683772161603e-13,2.195431566834601e-13,8.53e-14,Masked,9,22956
424292,FFT1DOnce,869,x_r,1.4551915228366852e-11,-2.910452066819791e-11,8.53e-14,Masked,17,26518
23812,TwiddleOneCol,714,tx,-1.4551915228366852e-11,4.475119450720239e-11,2.84e-14,Masked,17,1488
431073,FFT1DOnce,877,x1,5.684341886080802e-14,8.682121024643337e-15,8.53e-14,Masked,5,26942
182092,FFT1DOnce,867,omega_r,0.125,-0.17677572129909777,2.274e-13,Masked,49,11380
489959,FFT1DOnce,873,x_r,-1.9073486328125e-06,-2.00092032721789e-07,5.68e-14,Masked,29,30622
461523,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,13,28845
230536,Reverse,832,x,3.814697265625e-06,-3.4697005091463593e-06,2.84e-14,Masked,33,14408
368899,FFT1DOnce,867,omega_r,0.0,-0.0,8.53e-14,Masked,13,23056
96964,Reverse,832,x,-2.9103830456733704e-11,5.0224301389350486e-11,2.9047e-11,Masked,17,6060
391830,FFT1DOnce,872,tau_c,7.450580596923828e-09,-1.3040431469946083e-08,1.99e-13,Masked,25,24489
311797,FFT1DOnce,874,x_c,3.725290298461914e-09,5.563267683683332e-10,8.53e-14,Masked,21,19487
182173,FFT1DOnce,872,tau_c,-53.7827884462559,-15.0,2.274e-13,Masked,53,11385
150974,FFT1DOnce,878,x1,1.8392964284722393,-1.0,2.558e-13,Masked,57,9435
72050,TwiddleOneCol,710,tomega_c,1.1368683772161603e-13,-1.1372107829378393e-13,2.84e-14,Masked,9,4503
271518,Transpose,804,dest,-1.1720635405125422e+20,-1.8446744073709552e+19,896.0530376481954,SDC,57,16969
29275,FFT1DOnce,876,x2,0.0078125,-0.009819344193831169,8.53e-14,Masked,45,1829
348559,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61,21784
499729,FFT1DOnce,876,x2,-1.8189894035458565e-12,1.1261783016733262e-14,8.53e-14,Masked,5,31233
109488,FFT1DOnce,874,x_c,0.0,0.0,8.53e-14,Masked,1,6843
183770,FFT1DOnce,876,x2,-0.0009765625,-0.0006060105000822014,8.53e-14,Masked,41,11485
275974,FFT1DOnce,867,omega_r,1.4901161193847656e-08,1.4901161193847656e-08,1.137e-13,Masked,25,17248
419958,FFT1DOnce,874,x_c,-2.384185791015625e-07,8.182109154170047e-09,2.84e-14,Masked,25,26247
246354,FFT1DOnce,876,x2,-4.547473508864641e-13,1.1725206952515622e-13,5.68e-14,Masked,9,15397
310204,FFT1DOnce,870,x_c,0.25,-0.19519900708070156,2.274e-13,Masked,49,19387
296890,FFT1DOnce,878,x1,-0.015625,-0.0009410051093814569,1.421e-13,Masked,41,18555
511032,FFT1DOnce,870,x_c,-1.52587890625e-05,2.1947175740310932e-06,1.137e-13,Masked,33,31939
137864,Transpose,803,dest,-3.814697265625e-06,-2.567090287121945e-06,2.84e-14,Masked,33,8616
396847,FFT1DOnce,873,x_r,-2.17862643456074,1.0,5.68e-14,Masked,61,24802
178827,FFT1DOnce,867,omega_r,0.015625,0.015625,1.421e-13,Masked,45,11176
83358,FFT1DOnce,872,tau_c,-0.0764676297597801,1.0,5.68e-14,Masked,57,5209
437152,FFT1DOnce,877,x1,1.4210854715202004e-14,8.225447965398197e-16,8.53e-14,Masked,1,27322
501292,FFT1DOnce,877,x1,32.0,0.2198438350623264,0.1250000000000568,SDC,49,31330
332915,FFT1DOnce,874,x_c,1.4551915228366852e-11,3.4363696335918123e-12,4.547e-13,Masked,13,20807
115885,FFT1DOnce,877,x1,36.8048943939619,15.0,36.80489439396206,SDC,53,7242
340152,FFT1DOnce,870,x_c,1.9073486328125e-06,2.4379182894646443e-06,2.842e-13,Masked,33,21259
70294,FFT1DOnce,872,tau_c,-1.8626451214753814e-09,-1.0798118970929027e-08,5.68e-14,Masked,25,4393
462017,FFT1DOnce,875,x2,-2.842170943040401e-14,-8.851793048908919e-15,8.53e-14,Masked,5,28876
138957,Transpose,803,dest,1.3804104721048382,-0.9375,2.84e-14,Masked,53,8684
183475,FFT1DOnce,870,x_c,-3.637978807091713e-12,3.0908682588433556e-12,5.4e-13,Masked,13,11467
332060,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49,20753
486909,FFT1DOnce,870,x_c,75.87037389638692,15.000000000000002,5.68e-14,Masked,53,30431
97643,FFT1DOnce,877,x1,0.015625,0.012134103009945519,0.0156250000000568,Masked,45,6102
127326,FFT1DOnce,872,tau_c,-0.4309114176894939,1.0,1.137e-13,Masked,57,7957
391902,FFT1DOnce,876,x2,5.420807609021848e+19,1.8446744073709552e+19,333.6879790546387,SDC,57,24493
452911,FFT1DOnce,873,x_r,-113.08446644046762,1.0,0.8834723940661036,SDC,61,28306
332185,FFT1DOnce,876,x2,6.103515625e-05,4.132544459443964e-05,4.832e-13,Masked,37,20761
399331,FFT1DOnce,873,x_r,-2.9103830456733704e-11,-2.583001322355025e-12,3.411e-13,Masked,13,24958
132002,FFT1DOnce,877,x1,2.2737367544323206e-13,1.375273169274062e-13,2.842e-13,Masked,9,8250
177565,FFT1DOnce,872,tau_c,1.4613440738230734,-0.9374999999999999,3.979e-13,Masked,53,11097
2068,Transpose,804,dest,-2.9103830456733704e-11,3.689005975183397e-11,2.9047e-11,Masked,17,129
485744,FFT1DOnce,870,x_c,1.4210854715202004e-14,7.876125298962114e-16,8.53e-14,Masked,1,30359
326478,FFT1DOnce,867,omega_r,-0.7071054825112363,1.0,2.558e-13,Masked,57,20404
245330,FFT1DOnce,872,tau_c,-1.1368683772161603e-13,1.5017263168437368e-13,1.137e-13,Masked,9,15333
19303,FFT1DOnce,877,x1,-1.1920928955078125e-07,-1.5449887969781946e-07,5.68e-14,Masked,29,1206
60109,FFT1DOnce,871,tau_r,34.93701892049948,15.0,34.93701892049967,SDC,53,3756
27237,FFT1DOnce,869,x_r,1.1641532182693481e-10,-4.6656801840324e-10,8.53e-14,Masked,21,1702
200886,FFT1DOnce,878,x1,-5.960464477539063e-08,1.4778320570175667e-08,2.274e-13,Masked,25,12555
348733,FFT1DOnce,878,x1,1.3572598984344093,-0.9375000000000001,3.979e-13,Masked,53,21795
509294,FFT1DOnce,877,x1,2.5491806037249087e+21,1.8446744073709552e+19,9.957736733300425e+18,SDC,57,31830
131327,FFT1DOnce,870,x_c,8.255041236749708e+307,inf,nan,DUE,61,8207
435252,FFT1DOnce,878,x1,-4.656612873077393e-10,3.5184420715838807e-11,8.53e-14,Masked,17,27203
129456,Reverse,833,x,4.440892098500626e-16,8.565575651048658e-16,2.84e-14,Masked,1,8091
188293,FFT1DOnce,871,tau_r,-1.862645149230957e-09,9.24527749046564e-10,2.558e-13,Masked,21,11768
386799,TwiddleOneCol,711,tx_r,-12.730725143280582,1.0,1.137e-13,Masked,61,24174
4873,Transpose,803,dest,-3.0517578125e-05,4.039491252830108e-05,3.05175780966e-05,Masked,37,304
328697,FFT1DOnce,874,x_c,0.00048828125,-4.166689299188339e-05,1.705e-13,Masked,37,20543
460446,Scale,726,x,-0.2602220010828801,1.0,0.2602220010828091,SDC,57,28777
9595,FFT1DOnce,870,x_c,0.0078125,0.010820153149966965,0.0078125000000284,Masked,45,599
104222,TwiddleOneCol,710,tomega_c,0.8314668062972442,-1.0,2.84e-14,Masked,57,6513
235387,FFT1DOnce,874,x_c,0.015625,-0.009892019371603012,4.547e-13,Masked,45,14711
189616,FFT1DOnce,870,x_c,-1.7763568394002505e-15,4.703834279136201e-16,8.53e-14,Masked,1,11851
198198,FFT1DOnce,878,x1,-3.725290298461914e-09,7.688456661098117e-09,8.53e-14,Masked,25,12387
410014,Transpose,804,dest,-1.49743589135808e+20,-1.8446744073709552e+19,253.01323325193943,SDC,57,25625
344123,FFT1DOnce,878,x1,0.03125,-0.010055342987282329,8.53e-14,Masked,45,21507
510457,Reverse,833,x,-0.000244140625,3.511548118449749e-05,8.53e-14,Masked,37,31903
302584,FFT1DOnce,874,x_c,-1.52587890625e-05,2.834410296258318e-06,2.558e-13,Masked,33,18911
125021,FFT1DOnce,872,tau_c,-1.6401758826608404,-15.000000000000004,1.137e-13,Masked,53,7813
512838,FFT1DOnce,875,x2,-4.76837158203125e-07,1.4804250097534901e-08,1.137e-13,Masked,25,32052
313731,TwiddleOneCol,711,tx_r,1.4551915228366852e-11,-3.0942759141746313e-12,0.0,Masked,13,19608
358164,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,17,22385
65377,FFT1DOnce,877,x1,-1.4210854715202004e-14,1.384981698838727e-14,2.84e-14,Masked,5,4086
4305,Transpose,804,dest,9.020562075079397e-16,8.042532642554764e-15,2.84e-14,Masked,5,269
268014,Transpose,803,dest,-0.6929767366708186,1.0,1.421e-13,Masked,57,16750
321539,TwiddleOneCol,714,tx,9.094947017729282e-13,3.0965376360222082e-12,1.137e-13,Masked,13,20096
321665,TwiddleOneCol,709,tomega_r,7.105427357601002e-15,8.056764253681443e-15,8.53e-14,Masked,5,20104
454364,FFT1DOnce,872,tau_c,-1.0,0.13303800801173618,8.53e-14,Masked,49,28397
90653,FFT1DOnce,872,tau_c,-0.5780114007405546,0.9375,0.5780114007404222,SDC,53,5665
104834,TwiddleOneCol,714,tx,-1.1368683772161603e-13,1.4298047359841943e-13,0.0,Masked,9,6552
4219,Transpose,804,dest,0.0078125,0.009044556900869206,0.0078125000000568,Masked,45,263
410269,Transpose,804,dest,435.3160860623826,14.999999999999998,1.421e-13,Masked,53,25641
134834,FFT1DOnce,874,x_c,-2.8504976157250894e-14,-1.7192313606256117e-13,5.68e-14,Masked,9,8427
475807,FFT1DOnce,868,omega_c,2.0,0,0.0,Masked,61,29737
208607,FFT1DOnce,868,omega_c,-1.2711633407690498e+308,-inf,nan,DUE,61,13037
529167,Transpose,803,dest,7.749902390418385e+307,1.7976931348623157e+308,7.749902390418385e+307,SDC,61,33072
129515,Reverse,833,x,0.00390625,0.00891397048108191,0.0039062500000568,Masked,45,8094
29093,FFT1DOnce,877,x1,-4.656612873077393e-10,-5.374514708212911e-10,8.53e-14,Masked,21,1818
451078,FFT1DOnce,867,omega_r,1.4901161193847656e-08,1.4901161193847656e-08,5.68e-14,Masked,25,28192
479701,FFT1DOnce,872,tau_c,2.9802322387695312e-08,-7.398347325543069e-10,5.68e-14,Masked,21,29981
390431,FFT1DOnce,868,omega_c,2.0,0,3.695e-13,Masked,61,24401
103334,FFT1DOnce,873,x_r,3.725290298461914e-09,-1.3283831785990787e-08,5.68e-14,Masked,25,6458
468164,Reverse,832,x,-4.656612873077393e-10,-3.325827882096688e-11,1.421e-13,Masked,17,29260
378,Transpose,804,dest,0.000244140625,0.0006249015024873819,0.0002441406250284,Masked,41,23
169770,FFT1DOnce,877,x1,-0.0001220703125,-0.0005322203847645366,4.263e-13,Masked,41,10610
189128,FFT1DOnce,875,x2,1.52587890625e-05,2.9759705879217583e-06,4.832e-13,Masked,33,11820
265399,CopyColumn,820,dest,-1.1920928955078125e-07,1.724074321054286e-07,2.558e-13,Masked,29,16587
36001,FFT1DOnce,877,x1,-5.684341886080802e-14,1.2694998133702036e-14,5.68e-14,Masked,5,2250
409561,Transpose,804,dest,-0.000244140625,5.1288558687312655e-05,1.137e-13,Masked,37,25597
174001,FFT1DOnce,878,x1,9.020562075079397e-16,9.083608471394788e-15,8.53e-14,Masked,5,10875
234505,FFT1DOnce,867,omega_r,6.103515625e-05,6.103515625e-05,1.705e-13,Masked,37,14656
430902,FFT1DOnce,878,x1,-1.9073486328125e-06,9.48153171832396e-09,7.4504953e-09,Masked,25,26931
334348,FFT1DOnce,867,omega_r,0.25,0.25,2.558e-13,Masked,49,20896
286163,FFT1DOnce,868,omega_c,-1.8189894035458565e-12,2.572434759771592e-12,2.558e-13,Masked,13,17885
155960,FFT1DOnce,878,x1,3.814697265625e-06,-3.7730161213811767e-06,4.547e-13,Masked,33,9747
487394,FFT1DOnce,877,x1,2.9103830456733704e-11,1.7521907804054643e-13,1.99e-13,Masked,9,30462
364858,FFT1DOnce,878,x1,-0.001953125,0.0005625063460731182,4.263e-13,Masked,41,22803
170277,FFT1DOnce,873,x_r,-1.862645149230957e-09,5.195080727628325e-10,4.547e-13,Masked,21,10642
205075,FFT1DOnce,876,x2,-7.275957614183426e-12,2.9435871281442992e-12,1.421e-13,Masked,13,12817
322246,TwiddleOneCol,709,tomega_r,3.725290298461914e-09,1.105797678073969e-08,1.137e-13,Masked,25,20140
316784,FFT1DOnce,874,x_c,7.105427357601002e-15,-7.570674641919202e-16,8.53e-14,Masked,1,19799
143954,Transpose,804,dest,1.1368683772161603e-13,-2.164617996905383e-13,0.0,Masked,9,8997
253250,Transpose,803,dest,-1.1368683772161603e-13,-1.442487012040923e-13,1.137e-13,Masked,9,15828
233824,FFT1DOnce,873,x_r,-1.1102230246251565e-16,-4.497413585249898e-16,8.53e-14,Masked,1,14614
513947,FFT1DOnce,872,tau_c,0.0625,0.014524083837956602,8.53e-14,Masked,45,32121
316347,FFT1DOnce,870,x_c,0.015625,-0.009696168001315222,1.137e-13,Masked,45,19771
82155,FFT1DOnce,869,x_r,0.00390625,0.008291019692936902,0.0039062500000568,Masked,45,5134
420131,FFT1DOnce,873,x_r,1.4551915228366852e-11,-2.740299625913578e-12,2.84e-14,Masked,13,26258
437847,FFT1DOnce,872,tau_c,-7.62939453125e-06,-1.2041028184680977e-07,8.53e-14,Masked,29,27365
39747,TwiddleOneCol,714,tx,-1.8189894035458565e-12,2.478233042188771e-12,2.84e-14,Masked,13,2484
342292,FFT1DOnce,872,tau_c,-4.656612873077393e-10,-4.636176047125594e-11,6.253e-13,Masked,17,21393
409248,Transpose,803,dest,-1.4210854715202004e-14,-6.868941990488354e-16,8.53e-14,Masked,1,25578
267929,Transpose,804,dest,-1.52587890625e-05,-3.15252510759113e-05,1.421e-13,Masked,37,16745
432784,Reverse,832,x,7.105427357601002e-15,7.938457578986378e-16,8.53e-14,Masked,1,27049
492257,FFT1DOnce,873,x_r,1.1368683772161603e-13,-1.0367447446268511e-14,8.53e-14,Masked,5,30766
502617,FFT1DOnce,876,x2,-0.0078125,3.2652068132334666e-05,3.05175780397e-05,Masked,37,31413
481123,FFT1DOnce,877,x1,5.820766091346741e-11,2.5819447901080586e-12,3.126e-13,Masked,13,30070
169925,FFT1DOnce,875,x2,1.862645149230957e-09,7.632194133775579e-10,4.832e-13,Masked,21,10620
291760,FFT1DOnce,870,x_c,3.552713678800501e-15,-4.760488844443281e-16,8.53e-14,Masked,1,18235
514855,FFT1DOnce,869,x_r,3.814697265625e-06,1.449408488197893e-07,8.53e-14,Masked,29,32178
416331,FFT1DOnce,871,tau_r,-0.03125,-0.007888628663633747,8.53e-14,Masked,45,26020
521769,FFT1DOnce,873,x_r,0.001953125,-6.0844277651860774e-05,5.68e-14,Masked,37,32610
121745,FFT1DOnce,872,tau_c,1.6930901125533637e-15,1.1507863879261389e-14,2.84e-14,Masked,5,7609
258062,CopyColumn,819,dest,2.301658754046671e+21,1.8446744073709552e+19,2.301658754046671e+21,SDC,57,16128
349046,FFT1DOnce,874,x_c,5.960464477539063e-08,-8.383005045879005e-09,3.979e-13,Masked,25,21815
489584,FFT1DOnce,874,x_c,5.684341886080802e-14,4.898496920087274e-16,8.53e-14,Masked,1,30599
149968,FFT1DOnce,876,x2,-1.7763568394002505e-15,-7.417833627025153e-16,8.53e-14,Masked,1,9373
89145,Reverse,833,x,3.0517578125e-05,3.944123739867024e-05,3.05175781534e-05,Masked,37,5571
377104,FFT1DOnce,876,x2,-7.105427357601002e-15,5.648524914511482e-16,8.53e-14,Masked,1,23569
251400,Transpose,803,dest,-7.62939453125e-06,-2.238515044072549e-06,2.274e-13,Masked,33,15712
119627,TwiddleOneCol,714,tx,-0.0625,0.009341036904040227,0.0624999999999147,SDC,45,7476
235629,FFT1DOnce,877,x1,-1.5712912203330511,0.9375,2.558e-13,Masked,53,14726
491378,FFT1DOnce,878,x1,2.9103830456733704e-11,2.0856376182880803e-13,5.4e-13,Masked,9,30711
354041,TwiddleOneCol,710,tomega_c,-3.0517578125e-05,3.416559358096714e-05,2.84e-14,Masked,37,22127
36073,FFT1DOnce,869,x_r,-3.0517578125e-05,-4.225696225500702e-05,5.68e-14,Masked,37,2254
181736,FFT1DOnce,869,x_r,3.814697265625e-06,2.0538347373130077e-06,1.99e-13,Masked,33,11358
372015,FFT1DOnce,869,x_r,-4.466685574914808,1.0,1.99e-13,Masked,61,23250
24269,TwiddleOneCol,711,tx_r,-40.13697542218129,-15.0,2.84e-14,Masked,53,1516
454143,Reverse,833,x,47.2850358107916,-1.0,8.53e-14,Masked,61,28383
290328,TwiddleOneCol,712,tx_c,-7.62939453125e-06,3.220309508144593e-06,0.0,Masked,33,18145
105076,Reverse,833,x,-2.9103830456733704e-11,4.268864510007898e-11,2.90186e-11,Masked,17,6567
342413,FFT1DOnce,867,omega_r,-0.9375,0.9375,4.547e-13,Masked,53,21400
328487,FFT1DOnce,873,x_r,1.9073486328125e-06,2.110479004149899e-07,8.53e-14,Masked,29,20530
243337,Reverse,832,x,6.103515625e-05,-3.29904959888046e-05,2.84e-14,Masked,37,15208
236357,FFT1DOnce,875,x2,9.313225746154785e-10,-6.536937800734732e-10,1.137e-13,Masked,21,14772
33477,FFT1DOnce,875,x2,-2.3283064365386963e-10,-6.414524723589477e-10,8.53e-14,Masked,21,2092
299799,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,29,18737
514524,FFT1DOnce,872,tau_c,-8.0,0.18196515865202978,8.53e-14,Masked,49,32157
367661,FFT1DOnce,873,x_r,80.83946864560357,14.999999999999998,2.842e-13,Masked,53,22978
371297,Reverse,833,x,-5.684341886080802e-14,8.734568733143482e-15,8.53e-14,Masked,5,23206
408911,Transpose,803,dest,3.857921575757498,-1.0,8.53e-14,Masked,61,25556
276142,FFT1DOnce,877,x1,5.781360698776108e+19,1.8446744073709552e+19,193.83824201907288,SDC,57,17258
516026,FFT1DOnce,870,x_c,0.0625,-0.0006750069162543417,8.53e-14,Masked,41,32251
500742,FFT1DOnce,867,omega_r,2.839999997596588e-14,-7.731667352430546e-09,8.53e-14,Masked,25,31296
108753,FFT1DOnce,876,x2,-7.105427357601002e-15,-9.293247639111856e-15,8.53e-14,Masked,5,6797
178571,FFT1DOnce,875,x2,-0.015625,0.010926273526754819,1.421e-13,Masked,45,11160
258238,CopyColumn,820,dest,-2.351313632693266e+20,-1.8446744073709552e+19,4735.946962351804,SDC,57,16139
17000,FFT1DOnce,877,x1,-1.9073486328125e-06,2.7969397402200033e-06,1.9073486044e-06,Masked,33,1062
515440,FFT1DOnce,870,x_c,-2.842170943040401e-14,7.471853424442444e-16,8.53e-14,Masked,1,32215
59697,FFT1DOnce,870,x_c,7.105427357601002e-15,8.916251337692957e-15,5.68e-14,Masked,5,3731
231033,FFT1DOnce,878,x1,-6.103515625e-05,3.0559505180784754e-05,1.705e-13,Masked,37,14439
269809,Transpose,804,dest,-2.842170943040401e-14,1.3471343337878013e-14,8.53e-14,Masked,5,16863
506119,FFT1DOnce,871,tau_r,7.62939453125e-06,1.846427150092457e-07,5.68e-14,Masked,29,31632
197941,Reverse,833,x,-2.328305881427184e-10,6.796522318297584e-10,8.53e-14,Masked,21,12371
495072,FFT1DOnce,869,x_r,-5.684341886080802e-14,8.100407323824723e-16,8.53e-14,Masked,1,30942
82247,FFT1DOnce,875,x2,-5.960464466436832e-08,-1.5559347256765154e-07,8.53e-14,Masked,29,5140
415161,FFT1DOnce,870,x_c,0.0001220703125,-5.391697738327698e-05,8.53e-14,Masked,37,25947
539142,CopyColumn,819,dest,-3.725290298461914e-09,7.964169029071126e-09,3.725205e-09,Masked,25,33696
438058,FFT1DOnce,873,x_r,-0.0625,0.000533057530217952,0.0004882812499147,Masked,41,27378
85130,FFT1DOnce,875,x2,-0.00048828125,-0.000965027460548526,5.68e-14,Masked,41,5320
261290,CopyColumn,819,dest,-0.0009765625,-0.0007371331940051963,2.274e-13,Masked,41,16330
115344,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,1,7209
422427,FFT1DOnce,872,tau_c,-0.25,0.012333118896110683,8.53e-14,Masked,45,26401
429572,FFT1DOnce,867,omega_r,9.999986271989544e-17,-2.722414346807255e-11,8.53e-14,Masked,17,26848
294777,FFT1DOnce,878,x1,-0.0009765625,6.0911983632142724e-05,1.137e-13,Masked,37,18423
53094,FFT1DOnce,877,x1,7.450580596923828e-09,1.2991278462620406e-08,5.68e-14,Masked,25,3318
339063,Reverse,833,x,1.1920928955078125e-07,-1.3447056937224751e-07,4.832e-13,Masked,29,21191
487349,FFT1DOnce,874,x_c,1.1920928955078125e-07,5.999728866265658e-10,9.314078e-10,Masked,21,30459
215598,FFT1DOnce,873,x_r,5.583064050375806e+19,1.8446744073709552e+19,414.6352548078141,SDC,57,13474
123336,FFT1DOnce,875,x2,-5.960464479967675e-08,2.205658843016679e-06,5.68e-14,Masked,33,7708
249380,FFT1DOnce,873,x_r,-2.9103830456733704e-11,4.480515090563199e-11,3.695e-13,Masked,17,15586
35928,FFT1DOnce,872,tau_c,7.62939453125e-06,3.0731743955970126e-06,7.6293945881e-06,Masked,33,2245
484802,FFT1DOnce,871,tau_r,1.8189894035458565e-12,1.5470909129975333e-13,8.53e-14,Masked,9,30300
155538,FFT1DOnce,876,x2,9.094947017729282e-13,1.788928142020041e-13,2.842e-13,Masked,9,9721
305042,FFT1DOnce,872,tau_c,4.547473508864641e-13,1.2361011205498373e-13,1.137e-13,Masked,9,19065
491635,FFT1DOnce,870,x_c,-1.1641532182693481e-10,1.9016519586619506e-12,5.68e-14,Masked,13,30727
53676,FFT1DOnce,877,x1,2.0,0.24908539379540576,2.0000000000001137,SDC,49,3354
476175,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61,29760
436092,FFT1DOnce,870,x_c,8.0,0.2182882223347093,5.68e-14,Masked,49,27255
470231,FFT1DOnce,876,x2,1.52587890625e-05,1.4156289236437027e-07,2.384186644e-07,Masked,29,29389
351486,FFT1DOnce,870,x_c,-0.3051582866462186,1.0,2.274e-13,Masked,57,21967
74383,FFT1DOnce,875,x2,-8.967233861487327e+307,-inf,nan,DUE,61,4648
303812,FFT1DOnce,867,omega_r,-2.9103830456733704e-11,3.150177106743228e-11,8.53e-14,Masked,17,18988
254885,Transpose,803,dest,-9.313225746154785e-10,5.50203645258837e-10,2.842e-13,Masked,21,15930
94426,FFT1DOnce,868,omega_c,-0.00048828125,-0.0005285112134570879,5.68e-14,Masked,41,5901
344308,FFT1DOnce,878,x1,4.656612873077393e-10,-5.311238376087387e-11,0.0,Masked,17,21519
142914,Transpose,803,dest,5.689893001203927e-14,-1.549130058040278e-13,2.84e-14,Masked,9,8932
510867,FFT1DOnce,872,tau_c,-2.9103830456733704e-11,-1.9288794563010142e-12,8.53e-14,Masked,13,31929
317446,FFT1DOnce,867,omega_r,1.4901161193847656e-08,1.4901161193847656e-08,3.979e-13,Masked,25,19840
457523,FFT1DOnce,878,x1,1.1641532182693481e-10,2.4423655119726874e-12,9.948e-13,Masked,13,28595
438416,FFT1DOnce,872,tau_c,-5.684341886080802e-14,-5.49391198717903e-16,8.53e-14,Masked,1,27401
477922,FFT1DOnce,869,x_r,1.8189894035458565e-12,-1.4762112443200644e-13,0.0,Masked,9,29870
31431,TwiddleOneCol,709,tomega_r,-1.1920928955078125e-07,1.2457340338270073e-07,1.137e-13,Masked,29,1964
518243,FFT1DOnce,869,x_r,2.9103830456733704e-11,2.215005955381876e-12,2.84e-14,Masked,13,32390
29705,FFT1DOnce,867,omega_r,3.0517578125e-05,4.315845214015161e-05,1.137e-13,Masked,37,1856
346235,TwiddleOneCol,715,tx,-0.125,0.007833341471675807,8.53e-14,Masked,45,21639
52815,FFT1DOnce,871,tau_r,nan,nan,nan,DUE,61,3300
61744,FFT1DOnce,878,x1,7.105427357601002e-15,8.830511274090192e-16,8.53e-14,Masked,1,3859
391158,FFT1DOnce,878,x1,-5.960464477539063e-08,1.2954604019150907e-08,2.84e-14,Masked,25,24447
303735,FFT1DOnce,874,x_c,9.5367431640625e-07,1.3451338072434992e-07,2.274e-13,Masked,29,18983
499515,FFT1DOnce,874,x_c,-0.0625,0.012006565808477707,8.53e-14,Masked,45,31219
461837,FFT1DOnce,875,x2,440.0313651980881,15.0,5.68e-14,Masked,53,28864
35680,FFT1DOnce,869,x_r,-4.440892098500626e-16,-8.778258376845255e-16,2.84e-14,Masked,1,2230
98624,FFT1DOnce,867,omega_r,8.881784197001252e-16,8.881784197001252e-16,5.68e-14,Masked,1,6164
131784,FFT1DOnce,875,x2,1.192092895993535e-07,3.068441082453841e-06,5.68e-14,Masked,33,8236
347862,FFT1DOnce,872,tau_c,1.1920928955078125e-07,1.2190307260286072e-08,2.274e-13,Masked,25,21741
216602,FFT1DOnce,876,x2,0.000244140625,-0.0006887501396855827,5.68e-14,Masked,41,13537
97374,FFT1DOnce,872,tau_c,-0.2644622886993133,1.0,0.2644622886992636,SDC,57,6085
476442,FFT1DOnce,872,tau_c,-0.015625,0.0006849909195675611,2.84e-14,Masked,41,29777
166206,FFT1DOnce,870,x_c,0.2022702410432443,-1.0,2.84e-14,Masked,57,10387
210471,FFT1DOnce,877,x1,-9.5367431640625e-07,2.259697109984611e-07,2.84e-14,Masked,29,13154
414396,FFT1DOnce,870,x_c,1.0,-0.13251768607361875,8.53e-14,Masked,49,25899
530619,Transpose,804,dest,0.0009765625,0.013120530766460841,0.0009765625000853,Masked,45,33163
359185,FFT1DOnce,872,tau_c,-5.684341886080802e-14,-9.68744826843752e-15,8.53e-14,Masked,5,22449
456802,FFT1DOnce,869,x_r,9.094947017729282e-13,-1.1746530762698667e-13,8.53e-14,Masked,9,28550
194802,FFT1DOnce,870,x_c,-2.2737367544323206e-13,2.2276437117945203e-13,1.421e-13,Masked,9,12175
173249,FFT1DOnce,867,omega_r,1.4210854715202004e-14,1.4210854715202004e-14,5.68e-14,Masked,5,10828
